App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Free Books - Spirit Fanfiction and Stories,BOOKS_AND_REFERENCE,4.8,-0.07734932667172606,-0.7318805626862529,-0.1324756052204862,Free,-0.06825988002925136,Teen,Books & Reference,"August 1, 2018",2.0.075,4.0.3 and up
AlReader -any text book reader,BOOKS_AND_REFERENCE,4.6,-0.09251440960087388,-0.692044202884055,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Books & Reference,"May 27, 2018",1.911805270,2.3 and up
Offline English Dictionary,BOOKS_AND_REFERENCE,4.2,-0.1447020032532829,-0.37777958666671657,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"July 17, 2018",1.0,4.0.3 and up
Oxford Dictionary of English : Free,BOOKS_AND_REFERENCE,4.1,0.06675186668862793,-0.6389290564811246,0.06226323875003086,Free,-0.06825988002925136,Everyone,Books & Reference,"July 11, 2018",9.1.363,4.1 and up
Offline: English to Tagalog Dictionary,BOOKS_AND_REFERENCE,4.7,-0.14463968657931617,-0.6566341052821014,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"August 4, 2018",1.1.6,4.0.3 and up
FamilySearch Tree,BOOKS_AND_REFERENCE,4.3,-0.13500739246029564,-0.20072909865694846,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"July 20, 2018",2.3.18,4.1 and up
Cloud of Books,BOOKS_AND_REFERENCE,3.3,-0.14411843963351997,-0.1122038546520644,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"April 27, 2018",2.2.5,4.1 and up
Recipes of Prophetic Medicine for free,BOOKS_AND_REFERENCE,4.6,-0.14398914709500962,-0.6566341052821014,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"May 17, 2018",15.0,2.3 and up
ReadEra – free ebook reader,BOOKS_AND_REFERENCE,4.8,-0.11765365475762589,-0.023678610647180326,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"June 2, 2018",18.05.31+530,4.1 and up
Anonymous caller detection,BOOKS_AND_REFERENCE,4.5,-0.14510910002994382,-0.8336845932918695,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Books & Reference,"July 13, 2018",1.0,2.3 and up
Ebook Reader,BOOKS_AND_REFERENCE,4.1,-0.09520858655199481,0.6845233413918922,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Books & Reference,"June 25, 2018",5.0.6,4.0 and up
Litnet - E-books,BOOKS_AND_REFERENCE,4.6,-0.1406421010642937,-0.28925434266183253,-0.15194948961753793,Free,-0.06825988002925136,Teen,Books & Reference,"July 4, 2018",1.2.3,4.0 and up
Read books online,BOOKS_AND_REFERENCE,4.1,-0.09184639815190378,0.06484663335770374,-0.0459250079002564,Free,-0.06825988002925136,Mature 17+,Books & Reference,"June 29, 2018",3.12,4.1 and up
English to Urdu Dictionary,BOOKS_AND_REFERENCE,4.6,-0.1425121836821167,-0.1122038546520644,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"November 23, 2017",2.0,4.0.3 and up
eBoox: book reader fb2 epub zip,BOOKS_AND_REFERENCE,4.7,-0.13277680497158117,0.06484663335770374,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"June 20, 2018",1.28,3.0 and up
English Persian Dictionary,BOOKS_AND_REFERENCE,4.5,-0.1295508978958659,2.2779777334798053,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"August 1, 2018",6.0.8,4.0.3 and up
Flybook,BOOKS_AND_REFERENCE,3.9,-0.14416736113457795,-0.736306824886497,-0.14329442988551494,Free,-0.06825988002925136,Mature 17+,Books & Reference,"October 16, 2014",1.0.3,2.1 and up
All Maths Formulas,BOOKS_AND_REFERENCE,4.4,-0.14362514783118546,-0.6522078430818572,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"July 11, 2018",1.9,4.4 and up
English translation from Bengali,BOOKS_AND_REFERENCE,4.5,-0.1448959420610484,-0.8248320688913812,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"March 31, 2018",14.0,4.0 and up
Pdf Book Download - Read Pdf Book,BOOKS_AND_REFERENCE,4.4,-0.14443293499746407,-0.7982744956899159,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"May 28, 2018",6.0,4.0.3 and up
Free Book Reader,BOOKS_AND_REFERENCE,3.4,-0.14422443621914557,-0.7761431846886949,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"August 20, 2016",3.05,4.0.3 and up
eBoox new: Reader for fb2 epub zip books,BOOKS_AND_REFERENCE,4.9,-0.1436076758665219,-0.023678610647180326,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Books & Reference,"July 17, 2018",2.0,3.0 and up
"Only 30 days in English, the guideline is guaranteed",BOOKS_AND_REFERENCE,4.6,-0.14458261149474855,-0.8513896420928463,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"June 16, 2018",1.5,3.0 and up
SH-02J Owner's Manual (Android 8.0),BOOKS_AND_REFERENCE,4.5,-0.1452017014426607,-0.6345027942808804,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Books & Reference,"June 15, 2018",3.0,6.0 and up
English-Myanmar Dictionary,BOOKS_AND_REFERENCE,4.4,-0.14008474539152613,-0.5105674526740427,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"July 28, 2018",2.5.3,4.0 and up
Golden Dictionary (EN-AR),BOOKS_AND_REFERENCE,4.4,-0.11534386102910328,-0.6831916784835667,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"July 19, 2018",7.0.4.6,4.2 and up
All Language Translator Free,BOOKS_AND_REFERENCE,4.4,-0.12766974970042264,-0.8602421664933347,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Books & Reference,"July 29, 2018",1.15,4.0.3 and up
Azpen eReader,BOOKS_AND_REFERENCE,3.5,-0.1451120120240544,0.9058364514041024,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Books & Reference,"February 15, 2018",3.1.7.9,2.2 and up
URBANO V 02 instruction manual,BOOKS_AND_REFERENCE,4.5,-0.14513647277458339,-0.6300765320806362,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Books & Reference,"August 7, 2015",1.1,5.1 and up
English Dictionary - Offline,BOOKS_AND_REFERENCE,4.4,0.05348656871723118,0.37468498737479794,0.06226323875003086,Free,-0.06825988002925136,Everyone 10+,Books & Reference,"March 20, 2018",3.9.1,4.2 and up
ADP Mobile Solutions,BUSINESS,4.3,-0.09559122257812677,0.3304223653723559,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"July 17, 2018",3.4.2,5.0 and up
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,0.4388621989084378,0.5959980973870082,2.0096516784552017,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up
USPS MOBILE®,BUSINESS,3.9,-0.13554145218017846,-0.5504038124762405,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"June 14, 2018",4.9.10,4.0.3 and up
Job Search by ZipRecruiter,BUSINESS,4.8,-0.05845747367984093,0.1533718773625878,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 19, 2018",5.2.8,5.0 and up
Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,4.5,-0.14260653229129994,-0.780569446888939,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 8, 2018",3.3,4.1 and up
Google Primer,BUSINESS,4.4,-0.10893572678933165,-0.15646647665450641,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"June 26, 2018",3.550.2,4.1 and up
Alba Heaven - Alvarez Job Portal Services,BUSINESS,4.0,-0.13999563837174198,-0.42204220866915865,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"July 31, 2018",4.6.30,4.0.3 and up
SuperLivePro,BUSINESS,4.3,-0.11820693363863863,-0.023678610647180326,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"April 13, 2016",2.8,1.5 and up
Polaris Office for LG,BUSINESS,4.2,-0.1272376097744106,1.481250537435849,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"February 8, 2018",7.3.21,4.1 and up
Call Blocker,BUSINESS,4.6,-0.03522209027259482,-0.8115532822906485,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"June 21, 2018",1.1.13,4.0 and up
Plugin:AOT v5.0,BUSINESS,3.1,-0.14285346939187824,-0.9521756323924069,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"September 11, 2015",3.0.1.11 (Build 311),2.2 and up
Kariyer.net,BUSINESS,3.9,-0.11843348678044278,-0.24499172065939048,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 18, 2018",5.1.5,4.1 and up
Become a Job - Find a job or advertise,BUSINESS,4.1,-0.1411825671712198,-0.33351696466427455,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 10, 2018",2.3.6,4.1 and up
ZOOM Cloud Meetings,BUSINESS,4.4,-0.12679090987784558,0.6845233413918922,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",4.1.28165.0716,4.0 and up
"IndiaMART: Search Products, Buy, Sell & Trade",BUSINESS,4.5,-0.02442965769991391,-0.46630483067160067,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",12.2.4,4.0 and up
ViettelPost express delivery,BUSINESS,4.4,-0.14448942768320958,0.1533718773625878,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 1, 2018",1.0.6.8,4.1 and up
MyASUS - Service Center,BUSINESS,4.4,0.07659615397889966,-0.6300765320806362,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 4, 2018",3.4.5,4.2 and up
Job Korea - Career Jobs,BUSINESS,4.3,-0.1390294387258471,-0.6654866296825898,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"August 1, 2018",2.5.6,4.0 and up
"104 Looking for a job - looking for a job, looking for a job, looking for a part-time job, health checkup, resume, treatment room",BUSINESS,4.4,-0.1018962722263834,0.1533718773625878,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 27, 2018",1.12.5,4.0 and up
Myanmar 2D/3D,BUSINESS,4.6,-0.14472413440852339,-0.8159795444908927,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"June 8, 2018",1.5,4.0.3 and up
sABN,BUSINESS,4.4,-0.14387092013411953,-0.8867997396948,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"March 26, 2018",4.9,2.2 and up
ATI Cargoes and Transportation,BUSINESS,4.7,-0.14277892234264705,-0.6212240076801477,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"July 24, 2018",0.9.4,4.0.3 and up
Secure Folder,BUSINESS,3.8,-0.1366066596258335,-0.5725351234774615,0.927769211952329,Free,-0.06825988002925136,Everyone,Business,"January 31, 2018",1.1.07.6,7.0 and up
Y! Mobile menu,BUSINESS,4.3,-0.14519762465090585,-0.9000785262955325,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"April 9, 2018",1.0.5,6.0 and up
Tiny Scanner - PDF Scanner App,BUSINESS,4.7,0.021885608629072625,0.7730485853967762,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"May 30, 2017",1.2.6,3.0 and up
Fast Scanner : Free PDF Scan,BUSINESS,4.5,-0.08477607645138323,-0.33351696466427455,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 11, 2018",3.9.2,4.1 and up
Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,-0.11811840901767659,-0.1122038546520644,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",3.4.49,4.1 and up
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,-0.1385390589176232,-0.6522078430818572,-0.15194948961753793,Paid,0.219111834400905,Everyone,Business,"March 25, 2018",1.5.2,4.0 and up
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,-0.1392070703665933,0.7730485853967762,-0.15194948961753793,Paid,0.219111834400905,Everyone,Business,"April 11, 2017",3.4.6,3.0 and up
Zenefits,BUSINESS,4.2,-0.1450304761889578,-0.33351696466427455,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Business,"June 15, 2018",3.2.1,4.1 and up
Google Ads,BUSINESS,4.3,-0.12813100956754062,-0.06794123264962236,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"July 30, 2018",1.12.0,4.0.3 and up
FreshBooks Classic,BUSINESS,4.1,-0.1441533835628471,0.19763449936502983,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"April 18, 2018",1.7.14,4.2 and up
Insightly CRM,BUSINESS,3.8,-0.14439740866931483,1.3042000494260806,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"July 12, 2018",3.24.1,5.0 and up
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,-0.13170577353770496,0.8615738294016603,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 13, 2018",18.7,4.1 and up
HipChat - Chat Built for Teams,BUSINESS,3.8,-0.14178534995211262,-0.06794123264962236,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 3, 2018",3.19.005,4.1 and up
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,-0.14202995745740246,-0.42204220866915865,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 25, 2018",4.9.1,5.0 and up
Crew - Free Messaging and Scheduling,BUSINESS,4.6,-0.14278066953911342,1.1714121834187545,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",6.1.2,4.0.3 and up
Asana: organize team projects,BUSINESS,4.3,-0.13308023475790498,-0.5105674526740427,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 26, 2018",6.4.4,5.0 and up
Google Analytics,BUSINESS,4.5,-0.0993902100948068,0.020584011355261705,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"February 13, 2018",3.7.5,4.4 and up
AdWords Express,BUSINESS,4.1,-0.14103929706097862,-0.46630483067160067,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 31, 2018",2.6.158,4.0 and up
Accounting App - Zoho Books,BUSINESS,4.5,-0.14340966026700155,-0.5769613856777057,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up
Invoice & Time Tracking - Zoho,BUSINESS,4.6,-0.1418249530720167,-0.5725351234774615,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,-0.13563871278347228,0.2861597433699139,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"August 1, 2018",10.46.2,4.1 and up
Cisco Webex Meetings,BUSINESS,4.4,-0.08187223592429958,0.2861597433699139,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",11.1.0,4.3 and up
ZOOM Cloud Meetings,BUSINESS,4.4,-0.12679090987784558,0.6845233413918922,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",4.1.28165.0716,4.0 and up
ScreenMeet. Easy Phone Meeting,BUSINESS,4.0,-0.14483944937530288,-0.5548300746764847,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"March 22, 2018",1.2.287,5.0 and up
Cisco Webex Teams,BUSINESS,4.2,-0.14423550179676584,1.0828869394138705,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",3.0.4651,4.4 and up
Start Meeting,BUSINESS,4.1,-0.14502348740309237,-0.33351696466427455,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Business,"May 29, 2018",3.1.4.0,4.0.3 and up
ClickMeeting Webinars,BUSINESS,3.8,-0.1421679859782446,0.19763449936502983,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 30, 2018",3.3.0,4.0 and up
BlueJeans for Android,BUSINESS,3.9,-0.1445866882865034,0.06484663335770374,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"June 29, 2018",2.22.397,5.0 and up
Zenefits,BUSINESS,4.2,-0.1450304761889578,-0.33351696466427455,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Business,"June 15, 2018",3.2.1,4.1 and up
Google Ads,BUSINESS,4.3,-0.12813100956754062,-0.06794123264962236,-0.0459250079002564,Free,-0.06825988002925136,Everyone,Business,"July 30, 2018",1.12.0,4.0.3 and up
FreshBooks Classic,BUSINESS,4.1,-0.1441533835628471,0.19763449936502983,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"April 18, 2018",1.7.14,4.2 and up
Insightly CRM,BUSINESS,3.8,-0.14439740866931483,1.3042000494260806,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"July 12, 2018",3.24.1,5.0 and up
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,-0.13170577353770496,0.8615738294016603,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 13, 2018",18.7,4.1 and up
HipChat - Chat Built for Teams,BUSINESS,3.8,-0.14178534995211262,-0.06794123264962236,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 3, 2018",3.19.005,4.1 and up
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,-0.14202995745740246,-0.42204220866915865,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 25, 2018",4.9.1,5.0 and up
Crew - Free Messaging and Scheduling,BUSINESS,4.6,-0.14278066953911342,1.1714121834187545,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Business,"July 20, 2018",6.1.2,4.0.3 and up
Asana: organize team projects,BUSINESS,4.3,-0.13308023475790498,-0.5105674526740427,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 26, 2018",6.4.4,5.0 and up
Google Analytics,BUSINESS,4.5,-0.0993902100948068,0.020584011355261705,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"February 13, 2018",3.7.5,4.4 and up
AdWords Express,BUSINESS,4.1,-0.14103929706097862,-0.46630483067160067,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 31, 2018",2.6.158,4.0 and up
Accounting App - Zoho Books,BUSINESS,4.5,-0.14340966026700155,-0.5769613856777057,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up
Invoice & Time Tracking - Zoho,BUSINESS,4.6,-0.1418249530720167,-0.5725351234774615,-0.15194948961753793,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",5.20.7,4.1 and up
Invoice 2go — Professional Invoices and Estimates,BUSINESS,4.2,-0.13563871278347228,0.2861597433699139,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"August 1, 2018",10.46.2,4.1 and up
Tiny Scanner - PDF Scanner App,BUSINESS,4.7,0.021885608629072625,0.7730485853967762,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"May 30, 2017",1.2.6,3.0 and up
Fast Scanner : Free PDF Scan,BUSINESS,4.5,-0.08477607645138323,-0.33351696466427455,0.06226323875003086,Free,-0.06825988002925136,Everyone,Business,"July 11, 2018",3.9.2,4.1 and up
Mobile Doc Scanner (MDScan) Lite,BUSINESS,4.2,-0.11811840901767659,-0.1122038546520644,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",3.4.49,4.1 and up
TurboScan: scan documents and receipts in PDF,BUSINESS,4.7,-0.1385390589176232,-0.6522078430818572,-0.15194948961753793,Paid,0.219111834400905,Everyone,Business,"March 25, 2018",1.5.2,4.0 and up
Tiny Scanner Pro: PDF Doc Scan,BUSINESS,4.8,-0.1392070703665933,0.7730485853967762,-0.15194948961753793,Paid,0.219111834400905,Everyone,Business,"April 11, 2017",3.4.6,3.0 and up
OfficeSuite : Free Office + PDF Editor,BUSINESS,4.3,0.4388610341107936,0.5959980973870082,2.0096516784552017,Free,-0.06825988002925136,Everyone,Business,"August 2, 2018",9.7.14188,4.1 and up
Verify - Receipts & Expenses,BUSINESS,4.5,-0.14496233552676993,0.3304223653723559,-0.15389687805724309,Free,-0.06825988002925136,Everyone,Business,"July 25, 2018",2.0.19,5.0 and up
QuickBooks Accounting: Invoicing & Expenses,BUSINESS,4.3,-0.13170577353770496,0.8615738294016603,-0.1324756052204862,Free,-0.06825988002925136,Everyone,Business,"July 13, 2018",18.7,4.1 and up
Manga Master - Best manga & comic reader,COMICS,4.6,-0.13122238251534646,-0.736306824886497,-0.14329442988551494,Free,-0.06825988002925136,Adults only 18+,Comics,"July 4, 2018",1.1.7.0,4.1 and up
GANMA! - All original stories free of charge for all original comics,COMICS,4.7,-0.11194439910439666,0.24189712136747188,-0.1324756052204862,Free,-0.06825988002925136,Teen,Comics,"July 23, 2018",2.11.3,4.1 and up
Röhrich Werner Soundboard,COMICS,4.7,-0.14389305128936006,0.46321023137968204,-0.14329442988551494,Free,-0.06825988002925136,Everyone,Comics,"November 16, 2017",1.08,4.0.3 and up
Unicorn Pokez - Color By Number,COMICS,4.8,-0.1449023484480917,-0.42204220866915865,-0.1530313720840408,Free,-0.06825988002925136,Everyone,Comics;Creativity,"August 3, 2018",1.0.6,4.4 and up
MangaToon - Comics updated Daily,COMICS,3.9,-0.14471714562265797,-0.28925434266183253,-0.1530313720840408,Free,-0.06825988002925136,Mature 17+,Comics,"August 1, 2018",1.0.8,4.1 and up
